authorMeta/fans,authorMeta/name,collectCount,commentCount,createTimeISO,diggCount,isSponsored,locationMeta/city,locationMeta/locationName,shareCount,text,videoMeta/duration,webVideoUrl,playCount,brand,hour,day
33600,forecoffee.id,21,11,2025-07-24 06:24:37+00:00,221,False,Unknown,Unknown,12,"Siapa di sini fans Buttercream Tiramisu Latte? 🙋‍ 

Rasa kopi susu praline berpadu dengan creamy-nya buttercream tiramisu emang selalu bikin nagih!Setiap tegukannya sukses bikin hati meleleh 🫠 

Kali ini Rizky, barista Fore Coffee Wolter Monginsidi, bakal bongkar rahasia di balik kelezatan menu favoritmu itu 🤫

Penasaran kan rahasia di balik Buttercream Tiramisu Latte? Yuk, tonton videonya sampai habis!

#ForeCoffee #BaristaStory",35,https://www.tiktok.com/@forecoffee.id/video/7530530537610693906,6308,Fore Coffee,6,Thursday
33600,forecoffee.id,2,5,2025-07-23 04:41:22+00:00,19,False,Unknown,Unknown,5,"Kantong senang, kebutuhan ngopi aman dengan promo Rabu Cermat pakai BCA 🥳✨

Setiap hari Rabu, kamu bisa menikmati diskon Rp 15K untuk pembelian menu Fore favoritmu di store dengan QRIS myBCA atau Kartu Kredit BCA!

Syaratnya: 
• Min. pembelian Rp 75K
• Maks 1x transaksi/pengguna/hari
• Tidak berlaku kelipatan/split bill/ digabungkan dengan promo lainnya 
• Hanya berlaku untuk pembelian langsung di store

Buruan kunjungi Fore Store terdekat di kotamu 🏃🏻‍♀️💨

#forecoffee ",18,https://www.tiktok.com/@forecoffee.id/video/7530132849060564231,1721,Fore Coffee,4,Wednesday
33600,forecoffee.id,3,0,2025-07-21 02:13:21+00:00,38,False,Unknown,Unknown,5,"Ada aja cara hemat dari @blubybcadigital , buat jajan kopi authentic nya Fore di tengah bulan dengan Diskon 40% 🫶🏻

🎉Diskon berlaku dari tanggal 19-22 Juli 2025 dengan syarat dan ketentuan:
•⁠  ⁠Berlaku untuk setiap transaksi dengan metode pembayaran blu
•⁠  ⁠⁠Berlaku untuk semua menu kecuali merchandise
•⁠  ⁠⁠Berlaku hanya untuk pembelian melalui aplikasi Fore Coffee App
•⁠  ⁠⁠Maksimal potongan Rp 40K dan minimal pembelian Rp 40K
•⁠  ⁠⁠Kuota terbatas

Gimana hematkan? 😎
Buruan share postingan ini dan ajak teman-teman kamu untuk jajan lewat aplikasi Fore karena kuota terbatas

#ForeCoffee #MovingFOREward",24,https://www.tiktok.com/@forecoffee.id/video/7529352528870264071,3022,Fore Coffee,2,Monday
33600,forecoffee.id,4,4,2025-07-18 07:54:31+00:00,79,False,Unknown,Unknown,19,"Semangat petualang jangan sampai hilang walaupun sudah memasuki momen kembali ke sekolah🎒

Tetap buat lebih istimewa lagi dengan Choco Cookies Shake, coklatnya yang spesial bikin harimu jadi lebih bersemangat
🫶🏻

#ForeCoffee #MovingFOREward",37,https://www.tiktok.com/@forecoffee.id/video/7528327191071853831,2222,Fore Coffee,7,Friday
33600,forecoffee.id,0,7,2025-07-13 04:26:18+00:00,53,False,Unknown,Unknown,6,"Sip in style, anywhere you go!✨

Stay hydrated in style with our exclusive merchandise, a collaboration with @hydroflask.id and @callathelabel that's only available at Fore Experience and 30 Fore Coffee stores across Indonesia!

An elegant collaboration you can taste, carry, and wear every day, for every occasion.

📣 Special Treat 📣: Get 1 FREE CUP for every Hydroflask x Calla tumbler purchase*! Buy it now and embrace your stylish look

*T&C Apply

#ForeCoffee",9,https://www.tiktok.com/@forecoffee.id/video/7526418111021534482,4030,Fore Coffee,4,Sunday
33600,forecoffee.id,1,2,2025-07-09 10:17:07+00:00,49,False,Unknown,Unknown,4,"Throwback ke keseruan minggu kemarin di acara Face Painting @jumbofilm_id di Fore Coffee Kuningan City & Gandaria City!

Gemes banget liat adik-adik Fore Friends antusias dilukis karakter Jumbo di wajah dan tangan! Apalagi ditemani segelas Fore Junior, yang bikin makin semangat untuk berpetualang 🚀

Next-nya kita bakal seru-seruan apa lagi ya? Coba kasih ide aktivitas seru di kolom komentar dong👇

#ForeCoffee #ForeBersamaJumbo",13,https://www.tiktok.com/@forecoffee.id/video/7525024175912652039,2080,Fore Coffee,10,Wednesday
33600,forecoffee.id,3,3,2025-07-08 04:58:49+00:00,39,False,Unknown,Unknown,1,"Kerjaan numpuk tapi perut udah keroncongan? Isi amunisi dulu dengan menu kombo satu ini biar kuat mengejar sisa deadline 😉

Mushroom Truffle Sandwich yang rotinya lembut, isiannya creamy dan gurih. Dimakan bareng Kopi Dari Tani yang punya perpaduan rasa kopi yang pekat dan gula aren khas Indonesia. Pas buat jadi ide makan siang sat-set di tengah kesibukan!

Lebih hemat nikmatin kombo dengan paket kombo Fore Deli & minuman, mulai dari Rp 39K aja di aplikasi Fore Coffee 📲

#ForeCoffee #MovingFOREward ",13,https://www.tiktok.com/@forecoffee.id/video/7524571071568219400,2246,Fore Coffee,4,Tuesday
1589,anngelik15,6,8,2025-08-06 12:07:48+00:00,64,False,Unknown,Unknown,5,"Sums up the addiction for an iced coffee 😋 

📍Honey Café
2665 12th Ave, Vero Beach FL 

#icedcoffee #addiction #coffeetiktok #coffeelover #relatable #delicious ",10,https://www.tiktok.com/@anngelik15/video/7535443064471457054,426,Fore Coffee,12,Wednesday
8403,fairtradecafeaz,5,6,2025-08-05 21:30:46+00:00,377,False,Unknown,Phoenix,44,😭😭😭 #nowhippedcream #fairtradecafe #downtownphoenix #dtphx #azcoffee #azfoodie #baristatok ,8,https://www.tiktok.com/@fairtradecafeaz/video/7535216985320262967,9843,Fore Coffee,21,Tuesday
228,heed_cafe,6,4,2025-08-04 13:10:23+00:00,27,False,Jeddah,heed cafe,0,"From the first grind to the final pour… pure coffee at Heed.☕️ ✨

#heedcafe #coffeetime #jeddahcafe",19,https://www.tiktok.com/@heed_cafe/video/7534717050514640135,954,Fore Coffee,13,Monday
51,forecoffeesg,1,1,2023-11-11 02:44:51+00:00,130,False,Singapore,Bugis Junction,3,"Joined the trend at our brand-new store! 📸 📍Bugis Junction L1, Victoria St, Singapore

#afterthestorm #walkingtrend #tiktoksg #singapore #ForeSingapore #bugisjunctionsingapore ",15,https://www.tiktok.com/@forecoffeesg/video/7300029989066525954,4248,Fore Coffee,2,Saturday
5703,skincarepopuler88,22,21,2025-04-13 09:18:27+00:00,243,False,Jambi City,Fore Coffee - Sipin Jambi,31,in HP We Trust. Semoga besok FORE IPO DAY ARA 🚀. #capcut #JJCapCut #ipo #iposaham #saham #ipofore #foreipo #fore #kopi #stock #akuinvestorsaham #henan #henansekuritas #fyppppppppppppppppppppppp #munculberanda #coffee #stecu #idxchannel ,21,https://www.tiktok.com/@skincarepopuler88/video/7492724626087284023,11300,Fore Coffee,9,Sunday
255,ofeecoffee,2,1,2024-06-29 10:19:00+00:00,24,False,Unknown,Tulungagung,28,✨,18,https://www.tiktok.com/@ofeecoffee/video/7385867724267769094,2652,Fore Coffee,10,Saturday
14000,anjanaa.olahannan,5,22,2025-07-23 15:06:57+00:00,221,False,Unknown,Unknown,4,This is your sign to go get yourself @Ready Coffee #coffeedrink #fyp #trending #readycoffee #stormking #foryoupage #coffeideas ,49,https://www.tiktok.com/@anjanaa.olahannan/video/7530294012050214158,1751,Fore Coffee,15,Wednesday
72,equilibriocoffeehouse,5,1,2025-07-28 21:19:02+00:00,81,False,Unknown,Weston,22,"📸📸 
-
#coffe #fyp #funny #barista #coffeeshop #coffeehouse #icedlatte #weston #florida #content #work #tiktok ",9,https://www.tiktok.com/@equilibriocoffeehouse/video/7532245225603960078,1608,Fore Coffee,21,Monday
16100,metime_an,12,6,2025-04-21 13:02:57+00:00,63,False,Mataram,Fore Coffee - Bung Karno Lombok,6,Balik lagi ke Fore kopi yang bikin mood Happy klo lagi capek #fore #cafedimataram #cafedilombok #coffeeshoplombok #coffe ,12,https://www.tiktok.com/@metime_an/video/7495751177255144759,5174,Fore Coffee,13,Monday
2259,reviewpalembang,10,4,2024-08-12 11:01:46+00:00,32,False,Unknown,South Sumatra,8,"Fore coffe📍

#fypシ #fypシ゚viral #fyp #videoviral #vidiotiktok #recomendation #palembang #palembangtiktok #fyppppppppppppppppppppppp #dessert #tempatnongkrongbaru #cafepalembang #kopifore #fore #CapCut ",24,https://www.tiktok.com/@reviewpalembang/video/7402206481954753798,3180,Fore Coffee,11,Monday
255,ofeecoffee,1,1,2024-06-26 09:35:23+00:00,14,False,Unknown,Pemkab Tulungagung,9,New Vibes 🤌,28,https://www.tiktok.com/@ofeecoffee/video/7384743224029596934,2759,Fore Coffee,9,Wednesday
255,ofeecoffee,4,1,2024-09-19 06:35:26+00:00,22,False,Unknown,Unknown,31,tak kasih info tempat ngopi ✨🫵🏻,37,https://www.tiktok.com/@ofeecoffee/video/7416239039449206022,3381,Fore Coffee,6,Thursday
255,ofeecoffee,0,0,2024-06-30 13:01:14+00:00,10,False,Unknown,Tulungagung,8,✨✨,20,https://www.tiktok.com/@ofeecoffee/video/7386280621104041222,2661,Fore Coffee,13,Sunday
1009,what.aloser0,7,27,2025-06-24 14:13:48+00:00,356,False,Grand Bay,The Roastery Coffee Co. Grand Bay,11,"I think you should come get coffee 😌. 

OPEN NOW 6 AM TO 6 PM EVERYDAY! 
Closed Sundays 
@TheRoasterycoffeeco ",6,https://www.tiktok.com/@what.aloser0/video/7519518660168256823,3773,Fore Coffee,14,Tuesday
116,riptideespresso,2,3,2025-08-01 20:48:45+00:00,53,False,Weymouth and Portland,Isle of Portland,2,"Come for the coffee, stay for the vibes 🤘🏼🌴

#latteart #coffeetiktok #vibes #fyp #foryoupage ",8,https://www.tiktok.com/@riptideespresso/video/7533721906109877526,1075,Fore Coffee,20,Friday
255,ofeecoffee,1,0,2024-07-21 13:45:39+00:00,21,False,Unknown,Unknown,8,🫶🏻✨✨,17,https://www.tiktok.com/@ofeecoffee/video/7394084851625905414,4588,Fore Coffee,13,Sunday
210,dose0fc,0,5,2025-05-09 18:43:45+00:00,27,False,Unknown,Unknown,0,Fridays coffee ✨,35,https://www.tiktok.com/@dose0fc/video/7502518433553190174,337,Fore Coffee,18,Friday
52000,infiniteunreality,4,3,2025-08-03 18:26:10+00:00,26,False,Unknown,Unknown,17,Fresh Coffee #aiartwork,10,https://www.tiktok.com/@infiniteunreality/video/7534427170375060791,7131,Fore Coffee,18,Sunday
901,coffeeloop.tc,13,0,2025-07-18 15:29:52+00:00,52,False,Unknown,Hopkins,5,"Stop by and try it! ☕️

#coffeeshops #twincitiesmn #coffeetiktok #coffeelover #stayintheloop ",34,https://www.tiktok.com/@coffeeloop.tc/video/7528444457222540574,1286,Fore Coffee,15,Friday
36,ram.coffee.house,1,3,2025-08-03 02:53:12+00:00,7,False,Unknown,Moalboal,6,Its coffee time #coffeeshop #coffeeaddict #coffee #coffeetime #fy #fypage #fypシ゚ #highlightfollowers #moalboalcebu ,20,https://www.tiktok.com/@ram.coffee.house/video/7534186877235055888,146,Fore Coffee,2,Sunday
24600,digivestasi,15,17,2025-04-17 13:25:06+00:00,95,False,Unknown,Unknown,13,"Fore Coffee resmi IPO dan langsung naik 34%! Keren sih, tapi jangan asal ikut-ikutan cuma karena rame. Investasi itu bukan buat yang gampang FOMO, tapi buat yang siap riset dan tahan risiko.

Nah, gimana menurut kalian? Saham Fore ini layak dikoleksi atau mending nunggu dulu?

#investasi #investasisaham #saham #ipo #fore #forecoffee ",45,https://www.tiktok.com/@digivestasi/video/7494272539800210743,11800,Fore Coffee,13,Thursday
3167,tasikasikfood,5,0,2025-07-08 07:04:05+00:00,48,False,Tasikmalaya City,Fore Coffee - Yudanegara,3,"orang tasik ke sini aja, fore coffee yang ada di jl. yudanegara yaa #yukgaskeun #tasikasikfood #tasikasik #tasik #tasikmalaya #fore #forecoffee #forecoffeetasik ",21,https://www.tiktok.com/@tasikasikfood/video/7524603336604060936,1902,Fore Coffee,7,Tuesday
33600,forecoffee.id,28,5,2024-02-01 06:45:43+00:00,83,False,Unknown,Unknown,14,"Minuman penghalau kantuk: Double Iced Shaken Latte!
Coba tag temen kamu yang sering ngantuk 👇

#ForeCoffee ",9,https://www.tiktok.com/@forecoffee.id/video/7330521072783133958,14000,Fore Coffee,6,Thursday
1153,emayrla_,0,1,2024-01-30 11:38:30+00:00,4,False,Unknown,Unknown,0,Review review review ☕️ #fyp #viral #coffee #fore ,28,https://www.tiktok.com/@emayrla_/video/7329854349507661062,1088,Fore Coffee,11,Tuesday
33600,forecoffee.id,23,7,2024-12-30 11:28:02+00:00,63,False,Unknown,Unknown,23,"The reason why Hampers FOREveryone is the perfect fit for you!!!🎁

Mulai dari 139k, kamu akan mendapatkan:
✨ 2 botol Fore Coffee ready-to-drink 1L favorit kamu
✨ Hampers bag

Periode: 16 Desember 2024 - 12 Januari 2025

Tersedia untuk pembelian dine-in, take-away, GrabFood, GoFood, dan ShopeeFood. 

Bebas ongkir untuk pembelian via aplikasi Fore Coffee.

Pembelian jumlah banyak dapat menghubungi #ForeCoffee Customer service.",15,https://www.tiktok.com/@forecoffee.id/video/7454165189705862418,18500,Fore Coffee,11,Monday
542,mycoffeedose,10,0,2025-08-06 12:39:37+00:00,480,False,Unknown,Unknown,0,"""There’s something oddly satisfying about watching coffee swirl into cold milk... 🌀🧋""#IcedCoffeeVibes  
#LatteInspo  
#CoffeeReel  
#CoffeeReelsDaily  
#HomeCafeSetup  
#CoffeeAesthetic  
#EspressoShot  
#PourOverMagic  
#MinimalCoffee  
#BrewWithMe #CoffeeTherapy  
#CoffeeMood  
#CoffeeVibes  
#VisualCaffeine  
#ReelCoffee  
#CafeVibes  
#ChillBrew  
#SlowMornings  
#MorningRituals  
#IcedLatteLove #fyp #sabrinacarpenter #dubai #morocco #morocco🇲🇦 #trend #boost ",30,https://www.tiktok.com/@mycoffeedose/video/7535451281440165125,8671,Fore Coffee,12,Wednesday
675,clairessupersecret11,0,2,2025-03-28 03:18:14+00:00,96,False,Unknown,Unknown,0,fire coffee,10,https://www.tiktok.com/@clairessupersecret11/video/7486694426233015582,1118,Fore Coffee,3,Friday
7383,benonlinefriend,2,9,2025-08-02 12:29:01+00:00,92,False,Unknown,Unknown,0,the power of a coffee when working... in a cafe,15,https://www.tiktok.com/@benonlinefriend/video/7533964208866610439,398,Fore Coffee,12,Saturday
28,boucheemarche.lb,0,2,2025-07-02 15:33:03+00:00,22,False,Unknown,Unknown,3,"But first,..Coffee ☕️",16,https://www.tiktok.com/@boucheemarche.lb/video/7522507998510566674,763,Fore Coffee,15,Wednesday
8,rysacoffeecaty,1,0,2025-08-07 04:39:03+00:00,11,False,Unknown,Unknown,0,Morning coffee ☕️.           #coffee #icedcoffee #morningroutine #morningcoffee ,11,https://www.tiktok.com/@rysacoffeecaty/video/7535698500391062814,236,Fore Coffee,4,Thursday
4073,alwayscoffee.monywacafe,5,2,2025-06-16 08:58:51+00:00,527,False,Unknown,Unknown,24,Coffee Chill Time ☕️🤎 #alwayscoffee #coffeeshopfrommonywa #DaytimeChill #coffeetime #coffee #cafe #coffeeandchill #alwayscoffeemonywa #specialtycoffeefrommyanmar #ကော်ဖီဆိုရင်အမြဲတမ်း #cafehopping ,14,https://www.tiktok.com/@alwayscoffee.monywacafe/video/7516469043931401480,9948,Fore Coffee,8,Monday
6609,kelseydigitalmama,0,1,2025-08-08 03:33:53+00:00,45,False,Unknown,Unknown,1,"📲 Comment BUILD and I’ll send you the exact steps to start turning nap time into 1k profit!

👉🏼 or if you already have a beginner course but feel stuck, comment ✨CLASS25✨and I’ll get you on the waitlist for my free masterclass: Mom Boss Blueprint (from no clue to clarity) 

This might rub some wrong,…but the loudest people online are selling the fastest success.

But when you’re a stay-at-home mom juggling snacks, diapers, and reheated coffee, you don’t need fast…you need sustainable.

Most moms quit before they start because they think if it’s not 5 figures in 30 days, it’s not worth it.

👉🏼 But let’s be real: an extra $1K this month could pay for groceries, your kid’s soccer fees, and that Target trip you’ve been guilt-tripping yourself over.

That’s what you learn inside my beginner course. 
It’s not hype. It’s a system for moms who want to build a digital income that fits inside real life.
#momsover30 #momtok #onlineincomeideas #momboss ",9,https://www.tiktok.com/@kelseydigitalmama/video/7536052707472313614,787,Fore Coffee,3,Friday
1184,elaineshine,2,0,2024-12-26 15:35:44+00:00,67,False,Unknown,Unknown,1,Coffe taste better/made in fire!#kabyle♓️♓️♓️♓ #usa🇺🇸tiktok #algeria🇩🇿 ,45,https://www.tiktok.com/@elaineshine/video/7452744600445340959,635,Fore Coffee,15,Thursday
12,plateby.plate1,114,3,2025-01-27 04:13:00+00:00,210,False,Unknown,Unknown,27,"how to make frothy ice coffee! ☕️ 

#fyp #foryoupage #coffee #icecoffeetiktok #coffeetiktok #coffeetime #coffeetok ",36,https://www.tiktok.com/@plateby.plate1/video/7464443451938032914,9659,Fore Coffee,4,Monday
121,starwiy.7777,0,0,2025-06-26 13:10:14+00:00,16,False,Unknown,Unknown,0,"Fire coffe ☕️🔥

#coffee #fyp #rek #video #barista #movie #uzbekistan #life #tiktok ",15,https://www.tiktok.com/@starwiy.7777/video/7520244683876994322,466,Fore Coffee,13,Thursday
139,theotherauntie4,4,4,2025-08-06 21:33:13+00:00,73,False,Unknown,Unknown,8,"Coffee ☕ is.....
#Onlythingacceptableinthemorning  
#Fyp #notalkybeforecoffee 
#givemejesus #givemecoffee 
#mundanewednesday #2Creams2SugarsAshotofcaramel ",9,https://www.tiktok.com/@theotherauntie4/video/7535588760927407374,839,Fore Coffee,21,Wednesday
97,sa.18ja,4,4,2025-08-01 18:39:09+00:00,52,False,Unknown,Unknown,9,#coffee #icedcoffee #ice_coffee #explore #foryou #الشعب_الصيني_ماله_حل ,15,https://www.tiktok.com/@sa.18ja/video/7533688507781483794,647,Fore Coffee,18,Friday
1199,justtdoh,6,5,2025-08-02 11:19:18+00:00,80,False,Unknown,Unknown,4,#fyp #explore #foryou #viral #icedcoffee #coffee #fypシ゚viral ,14,https://www.tiktok.com/@justtdoh/video/7533946252623416594,1371,Fore Coffee,11,Saturday
86,kissawithcup,6,6,2025-01-13 15:51:23+00:00,101,False,Unknown,Unknown,18,"Good coffee, great company, and even better moments ☕🍀#cafe #birtamode_jhapa #fyp #coffee #goviral ",9,https://www.tiktok.com/@kissawithcup/video/7459428237572148487,3397,Fore Coffee,15,Monday
1205,iimrrwah,31,3,2025-07-30 12:17:48+00:00,271,False,Unknown,Unknown,6,#coffee #cozyvibes #coffeelover #fyp,10,https://www.tiktok.com/@iimrrwah/video/7532848063413619975,3012,Fore Coffee,12,Wednesday
16900,febulove0610,0,1,2025-07-28 20:14:50+00:00,23,False,Unknown,Unknown,1,#coffee ☕️ ,23,https://www.tiktok.com/@febulove0610/video/7532228688587377975,525,Fore Coffee,20,Monday
421,kathmandu.barista.school,13,18,2025-07-03 07:58:07+00:00,288,False,Unknown,Unknown,50,"student making espresso affogato 
#espresso #dailycoffee #baristalife #keepsupporting #repost #fypシ #fypage #fyp ",14,https://www.tiktok.com/@kathmandu.barista.school/video/7522761842075225351,8351,Fore Coffee,7,Thursday
58000,racunsiamma,3,0,2025-08-07 06:09:16+00:00,24,False,Bandung Regency,Kopi Janji Jiwa & Jiwa Toast - Thee Matic Mall,0,#jelajahbegahmula #tiktokgo #janjijiwa #janjijiwacoffee #viral #hazelnut #coffee ,15,https://www.tiktok.com/@racunsiamma/video/7535721768607173893,1335,Janji Jiwa,6,Thursday
212,janji.jiwa.978.am,1,0,2025-08-07 06:46:32+00:00,18,False,Ambon,"Kopi Janji Jiwa, Tulukabessy",0,"Semuanya aman🥰🥰

#baristatiktok #baristakonten #janjijiwacoffee #baristalife #fyp #fypdong ",19,https://www.tiktok.com/@janji.jiwa.978.am/video/7535731369784151302,348,Janji Jiwa,6,Thursday
7226,alitiashop,3,0,2025-08-06 01:48:52+00:00,13,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - Citra 2,0,"kapan lagi, langsung otw 🛵
#janjijiwa #janjijiwacoffee #promojanjijiwa #tiktokvoucher ",10,https://www.tiktok.com/@alitiashop/video/7535283536669068560,1465,Janji Jiwa,1,Wednesday
1441,sicoklatmanis5,0,0,2025-08-06 12:26:59+00:00,10,False,Kota Karawang,Kopi Janji Jiwa & Jiwa Toast - IR Juanda Karawang,2,kapan lagi bisa ngopi di janji jiwa diskon sampai 42%😎😋 #jelajahbegahmula #janjijiwa #janjijiwacoffee #promojanjijiwa #janjijiwacikampek ,11,https://www.tiktok.com/@sicoklatmanis5/video/7535448030976249144,1736,Janji Jiwa,12,Wednesday
265,elegipagisurya,4,5,2025-08-05 15:28:35+00:00,39,False,Pekalongan,Kopi Janji Jiwa & Jiwa Toast - Raya Kajen,2,"3 kopi hazelnut ditengah derasnya ujan, gak bikin dompet nangis, tapi akunya yang mellow #coffee #xybca #janjijiwa ",17,https://www.tiktok.com/@elegipagisurya/video/7535123738891734277,2608,Janji Jiwa,15,Tuesday
600,momsan232,3,4,2025-07-12 13:23:24+00:00,69,False,Kota Karawang,Kopi Janji Jiwa & Jiwa Toast - IR Juanda Karawang,3,"#janjijiwacoffee 
#cikampek 
#coffeetiktok ",22,https://www.tiktok.com/@momsan232/video/7526185442467745031,7869,Janji Jiwa,13,Saturday
13400,oreyosoftcake,63,9,2025-06-10 08:26:57+00:00,362,False,Grobogan Regency,Kopi Janji Jiwa & Jiwa Toast - Hayam Wuruk Purwodadi,19,#janjijiwa #janjijiwacoffee #kulinerpurwodadi #kulinerpurwodadigrobogan #kulinerpurwodadiviral #kulinerpurwodadifyp #kulinerpurwodadi🍝🍸🍴 #kulinerpurwodadirecommended #kulinerpurwodadihits #purwodadigrobogan ,20,https://www.tiktok.com/@oreyosoftcake/video/7514234310849842440,43300,Janji Jiwa,8,Tuesday
2396,dzzlerain,8,2,2025-07-27 15:54:31+00:00,29,False,Unknown,Balikpapan,11,"had so much fun at Janji Jiwa Culture’s coffee party!🤍  

visit keduaku ke janji jiwa culture, tapi kali ini buat attend coffee party mereka✨ di event ini mereka ngenalin JOE series yang baru launch, lengkap sama demo minuman langsung dari baristanya. 
thank you for having me!🫶🏻

📍Janji Jiwa Culture, Balikpapan (open 24hrs)

#fyp #balikpapan #balikpapancity #fypage #balikpapantiktok #hangout ",29,https://www.tiktok.com/@dzzlerain/video/7531790660651765000,759,Janji Jiwa,15,Sunday
1517,ngidercuan,5,0,2025-08-07 08:05:00+00:00,33,False,Kuningan,Kopi Janji Jiwa & Jiwa Toast - Ruko Taman Kota Kuningan,0,Dapetin promonya cuma buka lewat tiktok di janji jiwa taman kota kuningan #janjijiwa #janjijiwatoast #janjijiwacoffee #janjijiwapromo #tiktokgo #orderditiktok #fyp #viral #kuningan #kuninganjawabarat #kuninganjabarhits,17,https://www.tiktok.com/@ngidercuan/video/7533427504061697287,1469,Janji Jiwa,8,Thursday
4200,zamzam0509_,29,0,2025-07-25 13:44:58+00:00,177,False,Pasuruan Regency,Kopi Janji Jiwa & Jiwa Toast - Pasuruan Diponegoro,25,Janji jiwa #janjijiwa #janjijiwacoffee #janjijiwatiktok #promomakangajian ,15,https://www.tiktok.com/@zamzam0509_/video/7531015102884105477,32900,Janji Jiwa,13,Friday
1073,putu_ambare,0,2,2025-08-06 03:51:27+00:00,15,False,Purworejo,Kopi Janji Jiwa & Jiwa Toast - Ruko Mayjen Soetoyo Purworejo,8,"berburu promo sambil momong di janji jiwa saja
#janjijiwa #promo #purworejo #purworejo24jam #janjijiwapurworejo #kulinerpurworejo #purworejohits ",14,https://www.tiktok.com/@putu_ambare/video/7535315173041573125,1180,Janji Jiwa,3,Wednesday
910,cintafitri002,9,2,2025-08-01 05:52:53+00:00,329,False,Wonogiri,Kopi Janji Jiwa & Jiwa Toast - Jendral Sudirman Wonogiri,12,Kopi janji jiwa #wonogiri #kopi #janjijiwa #janjijiwatoast #janjijiwacoffee ,12,https://www.tiktok.com/@cintafitri002/video/7533491027223563525,36100,Janji Jiwa,5,Friday
30900,mangucup_212,6,1,2025-08-07 10:44:45+00:00,12,False,Cilegon,Kopi Janji Jiwa & Jiwa Toast - Cilegon Center Mall,1,"promo 42% janjijiwa 16 ribuan khusus beli lewat vidio ini paket toast dan kopi  gass langsung di co lewat vidio ini..
#bebasflexingkulineran #promomakangajian #janjijiwa #promomakanliburan #promomakanweekend #promojanjijiwa #janjijiwacilegoncentermall #janjijiwacilegon #promogajian #promotiktokgo #jelajahkuliner #jelajahbegah #jelajahgajian #jelajahmakan #janjijiwatoast #janjijiwacoffee #tiktokgoschoolholidayfest #cilegoncentermall #cilegon #cilegonbanten @Kopi Janji Jiwa ",32,https://www.tiktok.com/@mangucup_212/video/7535792766316547384,372,Janji Jiwa,10,Thursday
13300,a.k.a.zenalkun,8,12,2025-06-21 23:53:03+00:00,73,False,Cianjur,Kopi Janji Jiwa & Jiwa Toast - Cianjur Arief Rahman,16,#janjijiwa #coffee #coffe #kopi #cianjur #cianjurjawabarat #jawabarat ,22,https://www.tiktok.com/@a.k.a.zenalkun/video/7518554899789958405,13600,Janji Jiwa,23,Saturday
5097,cchittaten,40,0,2025-05-21 10:25:04+00:00,143,False,Sukabumi City,Kopi Janji Jiwa & Jiwa Toast - Bhayangkara,15,Kapan lagi ngopi 23rb dapet dua 🤭 #janjijiwa #coffee #sukabumi ,18,https://www.tiktok.com/@cchittaten/video/7506843049406860552,28400,Janji Jiwa,10,Wednesday
2925,benbenita12,2,0,2025-08-06 23:11:11+00:00,13,False,South Tangerang,Kopi Janji Jiwa & Jiwa Toast - Bintaro Sektor 9,0,"SPECIAL hari kemerdekaan Bulan Agustus beli janji jiwa lebih hemat lewat TikTok caranya: 
1. Klik tag lokasi aku
2. Pilih menu kamu
3. Pilih beli lakukan pembayaran
4. Mendapatkan barcode ditukarkan ke kasir

#bintaro #vouchertiktok #promojanjijiwa #janjijiwa #murah #vouchermakanan #viral #janjijiwacoffee #janjijiwatoast #promoagustus #promomakanan #food #jelajahbosslang #bosslang17an #freedomwithbosslang #promomakanmerdeka #promoseruweekend ",19,https://www.tiktok.com/@benbenita12/video/7535614033509108997,594,Janji Jiwa,23,Wednesday
212,janji.jiwa.978.am,2,1,2025-08-04 06:34:20+00:00,44,False,Ambon,"Kopi Janji Jiwa, Tulukabessy",1,"Udah capek dibersihin malah dikotorin lagii😮‍💨

#kontenmenarik #janjijiwacoffee #baristakocak #baristakonten #kopijanjijiwa978 ",6,https://www.tiktok.com/@janji.jiwa.978.am/video/7534614958911360262,1202,Janji Jiwa,6,Monday
448,feybevirginia_,9,3,2023-04-28 08:23:14+00:00,58,False,Unknown,Tomohon,37,"my fav at Janji Jiwa is Milo Macchiato. what’s yours?
#cinematic #coffeebreak #videography #tomohon ",17,https://www.tiktok.com/@feybevirginia_/video/7227013385848737050,5021,Janji Jiwa,8,Friday
4893,rainku2,3,1,2025-03-19 21:40:37+00:00,16,False,Jakarta,Kopi Janji Jiwa & Jiwa Toast - MKG 3,7,"Cuma 10ribu aja bisa ngopii di Janji Jiwa, belinya di tiktok ya. klik lokasi di video ini cuss.
.
.
.
#promo #diskon #janjijiwa #coffeetiktok #coffee #kopi ",16,https://www.tiktok.com/@rainku2/video/7483638768293956870,4276,Janji Jiwa,21,Wednesday
35700,oreocrumbble01,37,7,2024-05-22 06:08:15+00:00,168,False,Bekasi City,Kopi Janji Jiwa & Jiwa Toast - Rukan Perjuangan Bekasi,37,nongkrong low budget bgt kan? 😜 siapa yg mau tutor biar bisa dpt harga segitu?😜#nongkrong #coffeshop #janjijiwatoast #janjijiwa #janjijiwacoffee ,15,https://www.tiktok.com/@oreocrumbble01/video/7371701867413359878,32200,Janji Jiwa,6,Wednesday
